date,sku_id,units_sold,revenue,unit_price,promo_flag
2025-08-26,SKU-001,3.0,555.09,185.03,0
2024-12-07,SKU-037,5.0,346.5,69.3,0
2025-10-13,SKU-020,13.0,763.49,58.73,1
2025-07-17,SKU-015,3.0,174.09,58.03,0
2026-06-17,SKU-056,2.0,432.5,216.25,0
2025-11-09,SKU-031,13.0,1852.24,142.48,0
2025-12-13,SKU-060,3.0,580.89,193.63,0
2025-11-26,SKU-012,1.0,178.87,178.87,1
2025-09-28,SKU-004,8.0,3042.72,380.34,0
2026-02-09,SKU-020,4.0,274.28,68.57,0
2025-01-23,SKU-048,3.0,530.22,176.74,0
2024-10-07,SKU-059,8.0,1768.48,221.06,0
2025-12-01,SKU-003,5.0,1339.75,267.95,0
2025-08-10,SKU-018,14.0,807.24,57.66,1
2025-06-12,SKU-031,9.0,1282.32,142.48,0
2024-05-29,SKU-040,1.0,43.75,43.75,0
2025-11-06,SKU-049,0.0,0.0,139.33,0
2024-10-29,SKU-056,2.0,432.5,216.25,0
2026-02-09,SKU-028,2.0,53.3,26.65,0
2024-07-15,SKU-004,4.0,1521.36,380.34,0
2026-07-17,SKU-047,0.0,0.0,46.3,0
2025-12-17,SKU-024,12.0,271.92,22.66,1
2025-07-10,SKU-015,7.0,406.21,58.03,0
2025-11-12,SKU-057,5.0,416.7,83.34,0
2024-01-28,SKU-034,12.0,480.96,40.08,0
2024-08-05,SKU-020,9.0,617.13,68.57,0
2025-11-07,SKU-027,3.0,103.83,34.61,0
2024-04-25,SKU-044,3.0,375.06,125.02,0
2025-06-14,SKU-034,15.0,601.2,40.08,0
2026-07-08,SKU-053,18.0,1552.32,86.24,0
2024-07-30,SKU-020,4.0,274.28,68.57,0
2024-12-04,SKU-037,4.0,277.2,69.3,0
2024-05-01,SKU-020,7.0,479.99,68.57,0
2026-06-18,SKU-012,4.0,916.8,229.2,0
2025-11-08,SKU-016,21.0,591.15,28.15,0
2024-10-29,SKU-053,13.0,1121.12,86.24,0
2026-03-13,SKU-012,5.0,1146.0,229.2,0
2025-12-31,SKU-039,1.0,76.54,76.54,0
2024-08-16,SKU-018,9.0,606.87,67.43,1
2025-04-02,SKU-020,7.0,479.99,68.57,0
2025-09-12,SKU-056,1.0,216.25,216.25,0
2025-03-06,SKU-040,1.0,43.75,43.75,0
2024-08-12,SKU-003,5.0,1166.95,233.39,1
2024-07-12,SKU-053,16.0,1379.84,86.24,0
2025-04-03,SKU-044,1.0,125.02,125.02,0
2025-01-24,SKU-023,1.0,73.13,73.13,0
2025-01-24,SKU-037,2.0,138.6,69.3,0
2026-01-17,SKU-024,4.0,116.72,29.18,0
2026-06-17,SKU-004,5.0,1901.7,380.34,0
2025-12-16,SKU-026,10.0,657.7,65.77,1
2026-03-07,SKU-004,3.0,1141.02,380.34,0
2025-07-20,SKU-040,1.0,43.75,43.75,0
2024-05-24,SKU-012,4.0,806.16,201.54,1
2024-05-11,SKU-053,3.0,258.72,86.24,0
2024-11-30,SKU-003,4.0,849.92,212.48,1
2025-05-14,SKU-049,1.0,139.33,139.33,0
2024-04-17,SKU-015,0.0,348.18,58.03,0
2025-12-02,SKU-057,1.0,83.34,83.34,0
2025-11-10,SKU-015,5.0,290.15,58.03,0
2026-04-23,SKU-034,17.0,681.36,40.08,0
2025-11-14,SKU-026,9.0,668.43,74.27,0
2025-02-07,SKU-060,5.0,968.15,193.63,0
2026-08-18,SKU-017,3.0,103.5,34.5,1
2026-04-29,SKU-011,2.0,441.68,220.84,0
2024-03-20,SKU-040,1.0,36.16,36.16,1
2026-03-08,SKU-015,10.0,580.3,58.03,0
2025-04-19,SKU-035,1.0,39.02,39.02,0
2026-07-11,SKU-015,7.0,406.21,58.03,0
2026-08-29,SKU-060,16.0,3098.08,193.63,0
2024-04-25,SKU-013,14.0,1117.06,79.79,0
2025-11-22,SKU-040,5.0,218.75,43.75,0
2025-09-18,SKU-045,1.0,180.06,180.06,0
2025-04-03,SKU-033,11.0,732.16,66.56,0
2024-11-30,SKU-051,5.0,254.3,50.86,1
2026-02-06,SKU-048,8.0,1413.92,176.74,0
2025-10-30,SKU-015,9.0,522.27,58.03,0
2026-04-16,SKU-053,10.0,862.4,86.24,0
2026-05-28,SKU-027,5.0,173.05,34.61,0
2025-06-14,SKU-060,12.0,2323.56,193.63,0
2025-11-19,SKU-031,16.0,2279.68,142.48,0
2024-06-27,SKU-033,11.0,732.16,66.56,0
2024-02-10,SKU-018,8.0,605.6,75.7,0
2026-07-21,SKU-057,4.0,333.36,83.34,0
2025-09-14,SKU-057,1.0,83.34,83.34,0
2025-09-15,SKU-032,13.0,1218.23,93.71,0
2025-06-25,SKU-024,4.0,116.72,29.18,0
2025-06-23,SKU-044,2.0,250.04,125.02,0
2024-10-27,SKU-024,7.0,204.26,29.18,0
2024-11-04,SKU-004,2.0,760.68,380.34,0
2025-06-28,SKU-036,12.0,581.16,48.43,0
2025-08-01,SKU-031,11.0,1567.28,142.48,0
2025-02-22,SKU-042,7.0,400.4,57.2,0
2024-09-03,SKU-042,8.0,457.6,57.2,0
2025-08-16,SKU-044,3.0,323.91,107.97,1
2026-07-03,SKU-029,2.0,146.74,73.37,1
2026-07-12,SKU-020,8.0,548.56,68.57,0
2026-08-14,SKU-029,1.0,68.44,68.44,1
2026-08-05,SKU-029,1.0,90.37,90.37,0
2026-06-13,SKU-002,4.0,737.44,184.36,0
2026-01-02,SKU-046,4.0,318.84,79.71,1
2025-08-20,SKU-010,16.0,7742.4,483.9,1
2025-12-24,SKU-041,3.0,158.4,52.8,1
2025-03-13,SKU-052,8.0,1769.92,221.24,0
2026-05-07,SKU-034,14.0,561.12,40.08,0
2026-02-12,SKU-025,15.0,1365.75,91.05,0
2026-07-16,SKU-006,9.0,1299.06,144.34,0
2024-04-15,SKU-060,10.0,1936.3,193.63,0
2026-03-10,SKU-053,18.0,1552.32,86.24,0
2024-11-01,SKU-024,4.0,116.72,29.18,0
2025-08-11,SKU-025,26.0,1881.1,72.35,1
2025-06-26,SKU-026,8.0,594.16,74.27,0
2024-10-27,SKU-027,4.0,138.44,34.61,0
2026-05-21,SKU-044,2.0,250.04,125.02,0
2024-02-01,SKU-020,4.0,274.28,68.57,0
2026-08-17,SKU-039,1.0,59.14,59.14,1
2026-01-25,SKU-015,11.0,638.33,58.03,0
2026-03-14,SKU-029,5.0,451.85,90.37,0
2025-04-17,SKU-026,11.0,816.97,74.27,0
2025-05-10,SKU-037,2.0,138.6,69.3,0
2025-04-22,SKU-052,6.0,1327.44,221.24,0
2026-03-03,SKU-043,10.0,1619.9,161.99,0
2026-07-22,SKU-024,8.0,233.44,29.18,0
2025-11-19,SKU-007,9.0,3783.33,420.37,0
2026-02-22,SKU-042,10.0,572.0,57.2,0
2024-12-01,SKU-021,2.0,91.7,45.85,0
2025-11-25,SKU-016,23.0,563.96,24.52,1
2024-12-22,SKU-043,22.0,3091.44,140.52,1
2024-08-26,SKU-051,7.0,413.28,59.04,0
2024-02-02,SKU-024,5.0,145.9,29.18,0
2025-10-29,SKU-025,19.0,1729.95,91.05,0
2026-08-08,SKU-033,20.0,1331.2,66.56,0
2026-07-23,SKU-004,3.0,1141.02,380.34,0
2025-06-04,SKU-049,1.0,139.33,139.33,0
2026-08-29,SKU-042,7.0,400.4,57.2,0
2026-04-01,SKU-044,4.0,500.08,125.02,0
2024-08-17,SKU-043,11.0,1587.52,144.32,1
2025-10-03,SKU-003,2.0,535.9,267.95,0
2025-06-21,SKU-052,11.0,2433.64,221.24,0
2025-11-09,SKU-055,1.0,188.97,188.97,0
2024-10-17,SKU-027,2.0,69.22,34.61,0
2025-05-15,SKU-007,10.0,4203.7,420.37,0
2026-02-17,SKU-020,9.0,617.13,68.57,0
2024-07-31,SKU-052,6.0,1327.44,221.24,0
2026-07-30,SKU-024,4.0,116.72,29.18,0
2025-05-31,SKU-042,0.0,580.71,44.67,1
2026-08-31,SKU-027,6.0,207.66,34.61,0
2025-08-04,SKU-040,2.0,87.5,43.75,0
2024-09-30,SKU-027,3.0,103.83,34.61,0
2024-11-02,SKU-019,2.0,151.14,75.57,0
2024-12-06,SKU-025,8.0,728.4,91.05,0
2025-06-02,SKU-060,20.0,3872.6,193.63,0
2024-08-10,SKU-012,8.0,1479.2,184.9,1
2025-08-28,SKU-053,21.0,1811.04,86.24,0
2026-06-21,SKU-024,1.0,29.18,29.18,0
2024-10-10,SKU-033,18.0,998.64,55.48,1
2024-02-23,SKU-060,7.0,1355.41,193.63,0
2026-05-22,SKU-021,1.0,45.85,45.85,0
2025-04-08,SKU-032,12.0,1124.52,93.71,0
2025-03-10,SKU-029,3.0,271.11,90.37,0
2026-03-21,SKU-039,2.0,134.34,67.17,1
2024-09-12,SKU-011,2.0,441.68,220.84,0
2025-01-26,SKU-029,3.0,271.11,90.37,0
2024-11-05,SKU-020,5.0,342.85,68.57,0
2026-08-05,SKU-020,8.0,548.56,68.57,0
2025-08-20,SKU-024,7.0,179.13,25.59,1
2025-09-28,SKU-001,2.0,370.06,185.03,0
2024-11-17,SKU-001,1.0,185.03,185.03,0
2026-07-12,SKU-054,6.0,1303.8,217.3,0
2026-05-06,SKU-060,20.0,3872.6,193.63,0
2025-11-17,SKU-029,1.0,90.37,90.37,0
2026-08-20,SKU-035,2.0,69.58,34.79,1
2026-06-24,SKU-030,2.0,71.98,35.99,0
2026-04-12,SKU-034,18.0,721.44,40.08,0
2025-12-13,SKU-032,20.0,1874.2,93.71,0
2026-01-24,SKU-010,2.0,1184.48,592.24,0
2024-07-14,SKU-006,9.0,1299.06,144.34,0
2024-11-25,SKU-043,26.0,3507.14,134.89,1
2024-03-06,SKU-015,5.0,290.15,58.03,0
2024-02-01,SKU-026,5.0,371.35,74.27,0
2025-02-04,SKU-058,1.0,345.59,345.59,0
2025-01-13,SKU-056,1.0,216.25,216.25,0
2024-03-11,SKU-020,5.0,342.85,68.57,0
2025-06-13,SKU-001,2.0,370.06,185.03,0
2024-04-14,SKU-004,2.0,760.68,380.34,0
2024-09-11,SKU-043,10.0,1619.9,161.99,0
2024-09-05,SKU-053,10.0,862.4,86.24,0
2025-09-22,SKU-013,11.0,877.69,79.79,0
2024-07-01,SKU-003,10.0,2277.4,227.74,1
2024-02-03,SKU-013,10.0,797.9,79.79,0
2025-07-13,SKU-008,1.0,371.2,371.2,0
2024-11-01,SKU-003,3.0,803.85,267.95,0
2025-11-05,SKU-015,5.0,290.15,58.03,0
2026-05-30,SKU-003,5.0,1339.75,267.95,0
2025-07-07,SKU-014,25.0,363.25,14.53,1
2024-01-01,SKU-044,6.0,673.68,112.28,1
2024-04-01,SKU-058,6.0,2073.54,345.59,0
2024-05-06,SKU-057,1.0,83.34,83.34,0
2024-09-21,SKU-038,3.0,249.36,83.12,0
2024-07-16,SKU-036,8.0,387.44,48.43,0
2025-04-07,SKU-056,1.0,216.25,216.25,0
2025-10-20,SKU-054,6.0,1303.8,217.3,0
2024-09-09,SKU-043,13.0,1686.1,129.7,1
2026-08-28,SKU-037,4.0,277.2,69.3,0
2026-04-15,SKU-057,3.0,250.02,83.34,0
2025-02-18,SKU-005,1.0,490.6,490.6,0
2025-01-23,SKU-051,2.0,118.08,59.04,0
2025-04-15,SKU-018,11.0,832.7,75.7,0
2026-06-14,SKU-015,4.0,232.12,58.03,0
2025-03-16,SKU-036,20.0,840.4,42.02,1
2024-09-01,SKU-004,5.0,1488.05,297.61,1
2024-05-08,SKU-028,1.0,26.65,26.65,0
2025-07-04,SKU-043,12.0,1719.24,143.27,1
2024-05-11,SKU-014,14.0,249.9,17.85,0
2024-12-28,SKU-021,1.0,45.85,45.85,0
2024-01-16,SKU-026,3.0,222.81,74.27,0
2025-09-27,SKU-040,1.0,43.75,43.75,0
2025-01-18,SKU-016,15.0,422.25,28.15,0
2025-02-11,SKU-043,11.0,1781.89,161.99,0
2024-06-30,SKU-053,11.0,948.64,86.24,0
2024-11-07,SKU-026,8.0,594.16,74.27,0
2025-09-07,SKU-010,5.0,2961.2,592.24,0
2025-07-02,SKU-054,6.0,1141.44,190.24,1
2024-03-10,SKU-004,4.0,1521.36,380.34,0
2026-07-12,SKU-038,3.0,249.36,83.12,0
2025-10-18,SKU-039,1.0,76.54,76.54,0
2024-02-19,SKU-060,9.0,1468.44,163.16,1
2024-06-23,SKU-001,1.0,185.03,185.03,0
2025-04-01,SKU-002,1.0,184.36,184.36,0
2025-11-29,SKU-014,35.0,502.25,14.35,1
2026-07-03,SKU-023,1.0,60.43,60.43,1
2026-02-21,SKU-011,2.0,441.68,220.84,0
2024-05-13,SKU-032,21.0,1967.91,93.71,0
2026-02-22,SKU-009,1.0,148.6,148.6,0
2025-03-09,SKU-034,16.0,641.28,40.08,0
2024-02-29,SKU-047,3.0,138.9,46.3,0
2025-03-04,SKU-007,11.0,4624.07,420.37,0
2026-03-08,SKU-056,1.0,216.25,216.25,0
2024-09-01,SKU-006,30.0,3295.8,109.86,1
2025-01-28,SKU-008,1.0,371.2,371.2,0
2025-07-11,SKU-055,5.0,944.85,188.97,0
2025-12-10,SKU-012,2.0,458.4,229.2,0
2025-05-11,SKU-015,9.0,522.27,58.03,0
2025-12-31,SKU-045,1.0,180.06,180.06,0
2024-03-28,SKU-037,2.0,138.6,69.3,0
2024-03-16,SKU-024,5.0,119.25,23.85,1
2025-05-24,SKU-038,4.0,332.48,83.12,0
2024-10-05,SKU-058,2.0,691.18,345.59,0
2024-06-25,SKU-056,2.0,432.5,216.25,0
2024-07-16,SKU-010,3.0,1776.72,592.24,0
2024-10-20,SKU-015,6.0,348.18,58.03,0
2025-09-11,SKU-055,2.0,377.94,188.97,0
2025-06-02,SKU-058,4.0,1382.36,345.59,0
2025-11-09,SKU-053,12.0,1034.88,86.24,0
2025-03-02,SKU-001,7.0,1295.21,185.03,0
2025-10-12,SKU-017,1.0,39.23,39.23,1
2024-01-23,SKU-007,4.0,1681.48,420.37,0
2024-05-02,SKU-045,1.0,180.06,180.06,0
2026-04-18,SKU-023,2.0,146.26,73.13,0
2025-02-06,SKU-024,5.0,145.9,29.18,0
2025-11-08,SKU-022,0.0,1143.36,63.52,0
2024-03-23,SKU-012,3.0,687.6,229.2,0
2025-11-06,SKU-034,18.0,721.44,40.08,0
2025-07-31,SKU-037,6.0,415.8,69.3,0
2025-02-12,SKU-038,4.0,332.48,83.12,0
2025-09-01,SKU-006,19.0,2077.08,109.32,1
2025-02-05,SKU-057,2.0,166.68,83.34,0
2024-04-23,SKU-021,0.0,45.85,45.85,0
2024-10-23,SKU-048,6.0,1060.44,176.74,0
2024-09-28,SKU-014,15.0,267.75,17.85,0
2026-07-02,SKU-013,21.0,1364.37,64.97,1
2026-03-25,SKU-025,11.0,1001.55,91.05,0
2026-05-15,SKU-045,2.0,360.12,180.06,0
2026-07-30,SKU-011,3.0,662.52,220.84,0
2024-02-25,SKU-007,7.0,2942.59,420.37,0
2024-08-19,SKU-056,4.0,712.8,178.2,1
2024-07-25,SKU-046,1.0,90.79,90.79,0
2024-08-25,SKU-020,9.0,617.13,68.57,0
2025-05-30,SKU-029,2.0,180.74,90.37,0
2025-05-17,SKU-027,5.0,173.05,34.61,0
2026-04-18,SKU-052,5.0,1106.2,221.24,0
2026-06-04,SKU-022,11.0,698.72,63.52,0
2025-07-30,SKU-014,12.0,214.2,17.85,0
2025-08-02,SKU-032,11.0,1030.81,93.71,0
2024-12-21,SKU-033,29.0,1582.82,54.58,1
2025-11-02,SKU-023,2.0,146.26,73.13,0
2024-09-14,SKU-037,2.0,138.6,69.3,0
2026-05-22,SKU-054,3.0,651.9,217.3,0
2026-02-24,SKU-014,15.0,267.75,17.85,0
2025-09-26,SKU-003,10.0,2679.5,267.95,0
2025-05-17,SKU-012,4.0,916.8,229.2,0
2026-05-09,SKU-013,18.0,1436.22,79.79,0
2024-11-07,SKU-044,7.0,875.14,125.02,0
2025-10-26,SKU-049,2.0,278.66,139.33,0
2024-07-31,SKU-048,2.0,353.48,176.74,0
2025-02-04,SKU-016,12.0,337.8,28.15,0
2025-07-01,SKU-001,3.0,463.2,154.4,1
2024-03-05,SKU-058,2.0,691.18,345.59,0
2025-08-25,SKU-059,8.0,1768.48,221.06,0
2026-08-29,SKU-057,6.0,500.04,83.34,0
2026-03-19,SKU-006,20.0,2233.2,111.66,1
2024-07-27,SKU-044,1.0,125.02,125.02,0
2024-04-29,SKU-056,2.0,432.5,216.25,0
2025-11-18,SKU-050,1.0,200.32,200.32,0
2025-07-09,SKU-025,8.0,728.4,91.05,0
2025-06-28,SKU-021,2.0,91.7,45.85,0
2026-06-23,SKU-037,2.0,138.6,69.3,0
2025-10-21,SKU-025,10.0,910.5,91.05,0
2024-09-23,SKU-001,3.0,555.09,185.03,0
2025-03-04,SKU-020,7.0,479.99,68.57,0
2024-06-12,SKU-003,9.0,2411.5499999999997,267.95,0
2026-07-21,SKU-049,2.0,278.66,139.33,0
2025-05-18,SKU-004,3.0,1141.02,380.34,0
2024-12-02,SKU-041,0.0,0.0,59.71,0
2025-02-02,SKU-024,6.0,175.08,29.18,0
2025-04-05,SKU-058,2.0,691.18,345.59,0
2026-07-21,SKU-030,0.0,0.0,35.99,0
2026-05-07,SKU-037,3.0,207.9,69.3,0
2026-07-24,SKU-031,15.0,2137.2,142.48,0
2025-03-23,SKU-007,11.0,4624.07,420.37,0
2024-06-26,SKU-013,9.0,718.11,79.79,0
2026-07-25,SKU-005,1.0,490.6,490.6,0
2024-09-24,SKU-014,16.0,285.6,17.85,0
2025-01-07,SKU-044,2.0,250.04,125.02,0
2024-01-06,SKU-037,4.0,277.2,69.3,0
2026-08-24,SKU-058,2.0,691.18,345.59,0
2026-01-03,SKU-045,4.0,541.44,135.36,1
2026-02-04,SKU-001,2.0,370.06,185.03,0
2026-06-13,SKU-033,6.0,399.36,66.56,0
2024-11-26,SKU-011,1.0,166.18,166.18,1
2025-04-19,SKU-055,1.0,188.97,188.97,0
2025-12-22,SKU-004,4.0,1292.76,323.19,1
2024-02-21,SKU-036,10.0,484.3,48.43,0
2025-12-24,SKU-018,20.0,1215.0,60.75,1
2026-03-27,SKU-025,14.0,1274.7,91.05,0
2026-06-14,SKU-018,4.0,302.8,75.7,0
2024-11-23,SKU-038,8.0,545.12,68.14,1
2025-04-18,SKU-021,3.0,137.55,45.85,0
2026-07-21,SKU-029,2.0,180.74,90.37,0
2026-08-29,SKU-006,14.0,2020.76,144.34,0
2025-11-11,SKU-029,2.0,180.74,90.37,0
2025-09-29,SKU-019,3.0,226.71,75.57,0
2026-04-28,SKU-007,12.0,5044.44,420.37,0
2025-12-28,SKU-053,8.0,689.92,86.24,0
2024-08-11,SKU-012,3.0,540.0,180.0,1
2025-09-28,SKU-060,13.0,2517.19,193.63,0
2024-06-15,SKU-001,3.0,555.09,185.03,0
2025-05-11,SKU-053,12.0,1034.88,86.24,0
2026-01-19,SKU-001,4.0,740.12,185.03,0
2024-02-04,SKU-003,8.0,2143.6,267.95,0
2025-01-19,SKU-029,3.0,271.11,90.37,0
2025-05-08,SKU-005,6.0,2943.6,490.6,0
2025-08-05,SKU-051,4.0,236.16,59.04,0
2026-03-14,SKU-035,2.0,78.04,39.02,0
2026-04-04,SKU-039,4.0,306.16,76.54,0
2025-06-04,SKU-030,2.0,71.98,35.99,0
2025-03-01,SKU-015,7.0,406.21,58.03,0
2024-10-10,SKU-006,25.0,2713.25,108.53,1
2026-07-14,SKU-044,1.0,125.02,125.02,0
2026-04-03,SKU-013,18.0,1436.22,79.79,0
2025-03-19,SKU-015,11.0,481.69,43.79,1
2025-05-10,SKU-026,8.0,594.16,74.27,0
2025-04-23,SKU-005,5.0,2453.0,490.6,0
2025-09-06,SKU-011,2.0,441.68,220.84,0
2024-06-27,SKU-052,10.0,2212.4,221.24,0
2025-07-16,SKU-052,10.0,2212.4,221.24,0
2026-01-18,SKU-002,5.0,921.8,184.36,0
2026-05-17,SKU-030,1.0,35.99,35.99,0
2024-01-07,SKU-012,2.0,458.4,229.2,0
2025-12-29,SKU-040,2.0,87.5,43.75,0
2025-02-01,SKU-028,1.0,26.65,26.65,0
2025-12-03,SKU-020,7.0,479.99,68.57,0
2026-02-19,SKU-034,20.0,801.6,40.08,0
2024-10-16,SKU-024,3.0,66.18,22.06,1
2026-01-06,SKU-059,2.0,442.12,221.06,0
2025-11-14,SKU-012,2.0,458.4,229.2,0
2026-06-11,SKU-012,1.0,229.2,229.2,0
2026-01-05,SKU-052,5.0,1106.2,221.24,0
2024-11-13,SKU-012,5.0,1146.0,229.2,0
2024-01-07,SKU-014,16.0,285.6,17.85,0
2026-03-19,SKU-026,4.0,226.92,56.73,1
2024-05-02,SKU-037,5.0,346.5,69.3,0
2026-04-08,SKU-037,3.0,207.9,69.3,0
2024-03-06,SKU-034,15.0,601.2,40.08,0
2025-03-30,SKU-005,6.0,2943.6,490.6,0
2024-01-24,SKU-032,16.0,1499.36,93.71,0
2024-03-29,SKU-016,11.0,309.65,28.15,0
2025-02-17,SKU-045,2.0,322.3,161.15,1
2024-01-22,SKU-007,7.0,2942.59,420.37,0
2026-05-03,SKU-026,9.0,668.43,74.27,0
2024-04-04,SKU-038,1.0,83.12,83.12,0
2025-07-14,SKU-032,22.0,2061.62,93.71,0
2024-01-07,SKU-004,1.0,380.34,380.34,0
2026-08-08,SKU-030,2.0,71.98,35.99,0
2026-05-01,SKU-013,13.0,1037.27,79.79,0
2026-04-10,SKU-016,20.0,563.0,28.15,0
2024-02-27,SKU-048,2.0,353.48,176.74,0
2025-08-06,SKU-027,2.0,69.22,34.61,0
2025-09-08,SKU-038,5.0,316.0,63.2,1
2025-08-23,SKU-035,1.0,39.02,39.02,0
2025-12-21,SKU-059,1.0,198.6,198.6,1
2025-10-10,SKU-038,3.0,194.7,64.9,1
2025-06-01,SKU-055,4.0,755.88,188.97,0
2025-09-05,SKU-034,27.0,854.82,31.66,1
2024-05-26,SKU-020,6.0,411.42,68.57,0
2024-09-16,SKU-026,6.0,445.62,74.27,0
2024-12-02,SKU-001,2.0,370.06,185.03,0
2025-07-13,SKU-051,5.0,295.2,59.04,0
2024-07-25,SKU-001,4.0,740.12,185.03,0
2025-09-13,SKU-058,1.0,345.59,345.59,0
2026-03-13,SKU-031,13.0,1852.24,142.48,0
2024-07-03,SKU-049,1.0,119.98,119.98,1
2025-10-23,SKU-013,21.0,1675.59,79.79,0
2025-05-27,SKU-004,9.0,2934.63,326.07,1
2025-03-09,SKU-004,3.0,1141.02,380.34,0
2025-06-29,SKU-035,2.0,78.04,39.02,0
2024-06-10,SKU-024,2.0,58.36,29.18,0
2026-04-22,SKU-014,15.0,267.75,17.85,0
2025-09-13,SKU-037,4.0,277.2,69.3,0
2025-10-18,SKU-045,2.0,360.12,180.06,0
2025-08-18,SKU-052,9.0,1702.62,189.18,1
2025-03-01,SKU-027,2.0,69.22,34.61,0
2024-03-28,SKU-014,15.0,267.75,17.85,0
2024-09-07,SKU-052,17.0,2910.06,171.18,1
2024-02-12,SKU-034,11.0,440.88,40.08,0
2025-03-26,SKU-027,4.0,138.44,34.61,0
2025-06-06,SKU-046,3.0,272.37,90.79,0
2025-06-13,SKU-045,1.0,180.06,180.06,0
2025-12-12,SKU-032,20.0,1874.2,93.71,0
2026-02-11,SKU-031,10.0,1424.8,142.48,0
2026-03-04,SKU-048,6.0,1060.44,176.74,0
2025-05-31,SKU-006,16.0,2073.12,129.57,1
2024-09-24,SKU-013,13.0,1037.27,79.79,0
2026-06-11,SKU-005,4.0,1962.4,490.6,0
2025-10-24,SKU-011,1.0,220.84,220.84,0
2025-07-29,SKU-051,2.0,118.08,59.04,0
2025-10-20,SKU-026,4.0,297.08,74.27,0
2026-07-09,SKU-033,10.0,665.6,66.56,0
2024-05-21,SKU-006,8.0,1154.72,144.34,0
2024-08-06,SKU-020,10.0,685.7,68.57,0
2025-06-27,SKU-054,7.0,1521.1,217.3,0
2026-08-03,SKU-037,3.0,207.9,69.3,0
2025-03-15,SKU-002,8.0,1286.64,160.83,1
2025-12-01,SKU-030,5.0,179.95,35.99,0
2025-08-28,SKU-046,1.0,90.79,90.79,0
2024-11-12,SKU-045,1.0,180.06,180.06,0
2024-06-10,SKU-060,15.0,2904.45,193.63,0
2025-06-11,SKU-048,4.0,706.96,176.74,0
2025-04-23,SKU-022,4.0,254.08,63.52,0
2025-04-19,SKU-033,10.0,665.6,66.56,0
2026-08-19,SKU-037,6.0,328.62,54.77,1
2025-10-06,SKU-060,10.0,1936.3,193.63,0
2025-04-02,SKU-001,3.0,555.09,185.03,0
2024-12-26,SKU-048,6.0,1060.44,176.74,0
2026-01-17,SKU-001,5.0,925.15,185.03,0
2026-01-02,SKU-015,6.0,307.02,51.17,1
2026-01-27,SKU-040,1.0,43.75,43.75,0
2025-12-03,SKU-046,3.0,272.37,90.79,0
2025-03-24,SKU-035,1.0,39.02,39.02,0
2024-06-16,SKU-051,4.0,236.16,59.04,0
2024-05-05,SKU-018,9.0,681.3,75.7,0
2024-04-16,SKU-012,3.0,687.6,229.2,0
2026-06-24,SKU-021,1.0,45.85,45.85,0
2024-05-05,SKU-046,1.0,90.79,90.79,0
2024-04-13,SKU-060,9.0,1742.67,193.63,0
2026-05-31,SKU-058,2.0,691.18,345.59,0
2025-07-22,SKU-039,1.0,76.54,76.54,0
2026-07-27,SKU-021,1.0,45.85,45.85,0
2026-08-02,SKU-049,1.0,139.33,139.33,0
2026-06-22,SKU-044,1.0,125.02,125.02,0
2025-07-06,SKU-033,16.0,953.92,59.62,1
2024-05-03,SKU-038,4.0,332.48,83.12,0
2025-01-12,SKU-043,15.0,2429.85,161.99,0
2025-12-08,SKU-018,14.0,1059.8,75.7,0
2026-01-05,SKU-008,2.0,742.4,371.2,0
2026-06-12,SKU-001,2.0,370.06,185.03,0
2026-02-27,SKU-023,0.0,0.0,73.13,0
2025-09-01,SKU-018,18.0,1088.46,60.47,1
2025-04-13,SKU-058,2.0,691.18,345.59,0
2026-01-23,SKU-038,2.0,166.24,83.12,0
2024-04-10,SKU-007,12.0,5044.44,420.37,0
2025-05-11,SKU-036,14.0,678.02,48.43,0
2025-02-12,SKU-022,13.0,825.76,63.52,0
2026-06-15,SKU-039,0.0,0.0,76.54,0
2024-10-17,SKU-041,0.0,0.0,59.71,0
2025-07-26,SKU-048,4.0,706.96,176.74,0
2025-09-29,SKU-029,2.0,180.74,90.37,0
2024-10-08,SKU-019,4.0,302.28,75.57,0
2024-11-15,SKU-031,11.0,1567.28,142.48,0
2025-03-15,SKU-041,2.0,89.72,44.86,1
2026-05-20,SKU-015,0.0,522.27,58.03,0
2024-10-07,SKU-040,3.0,131.25,43.75,0
2025-04-21,SKU-035,1.0,39.02,39.02,0
2025-08-02,SKU-016,12.0,337.8,28.15,0
2025-05-27,SKU-018,9.0,547.83,60.87,1
2026-08-21,SKU-018,6.0,454.2,75.7,0
2024-05-04,SKU-037,3.0,207.9,69.3,0
2025-03-03,SKU-058,1.0,345.59,345.59,0
2024-07-20,SKU-047,1.0,46.3,46.3,0
2026-01-29,SKU-051,1.0,59.04,59.04,0
2025-07-04,SKU-046,2.0,163.02,81.51,1
2024-09-16,SKU-007,8.0,3362.96,420.37,0
2026-05-21,SKU-020,6.0,411.42,68.57,0
2024-09-10,SKU-013,19.0,1516.01,79.79,0
2025-06-20,SKU-051,6.0,354.24,59.04,0
2025-07-18,SKU-060,19.0,3678.97,193.63,0
2024-06-02,SKU-026,6.0,445.62,74.27,0
2025-12-12,SKU-056,0.0,0.0,216.25,0
2024-07-26,SKU-049,1.0,139.33,139.33,0
2025-12-14,SKU-053,6.0,517.44,86.24,0
2024-07-22,SKU-033,15.0,998.4,66.56,0
2025-01-29,SKU-005,1.0,490.6,490.6,0
2025-04-26,SKU-011,2.0,441.68,220.84,0
