date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2026-03-30,SKU-041,107.0,0,26,8
2026-03-30,SKU-042,137.0,84,18,162
2026-03-30,SKU-043,13.0,102,15,179
2026-03-30,SKU-044,24.0,138,18,49
2026-03-30,SKU-045,16.0,73,24,30
2026-03-30,SKU-046,46.0,0,17,25
2026-03-30,SKU-047,76.0,0,27,25
2026-03-30,SKU-048,,0,24,107
2026-03-30,SKU-049,91.0,0,19,13
2026-03-30,SKU-050,24.0,0,15,3
2026-03-30,SKU-051,74.0,0,20,60
2026-03-30,SKU-052,75.0,94,23,134
2026-03-30,SKU-053,0.0,132,23,296
2026-03-30,SKU-054,106.0,0,30,77
2026-03-30,SKU-055,124.0,0,32,57
2026-03-30,SKU-056,32.0,0,29,26
2026-03-30,SKU-057,55.0,119,31,82
2026-03-30,SKU-058,141.0,0,25,70
2026-03-30,SKU-059,46.0,81,21,105
2026-03-30,SKU-060,43.0,91,15,177
2026-04-06,SKU-001,,0,21,55
2026-04-06,SKU-002,56.0,128,26,97
2026-04-06,SKU-003,99.0,56,25,161
2026-04-06,SKU-004,70.0,0,29,69
2026-04-06,SKU-005,69.0,0,24,51
2026-04-06,SKU-006,0.0,109,28,307
2026-04-06,SKU-007,0.0,135,38,276
2026-04-06,SKU-008,77.0,0,31,37
2026-04-06,SKU-009,20.0,120,45,33
2026-04-06,SKU-010,173.0,0,27,121
2026-04-06,SKU-011,105.0,0,25,27
2026-04-06,SKU-012,145.0,0,41,103
2026-04-06,SKU-013,33.0,108,14,181
2026-04-06,SKU-014,78.0,89,7,94
2026-04-06,SKU-015,163.0,0,11,72
2026-04-06,SKU-016,102.0,50,11,151
2026-04-06,SKU-017,79.0,0,14,7
2026-04-06,SKU-018,124.0,0,8,75
2026-04-06,SKU-019,42.0,0,8,25
2026-04-06,SKU-020,72.0,141,12,100
2026-04-06,SKU-021,132.0,0,14,28
2026-04-06,SKU-022,218.0,0,13,186
2026-04-06,SKU-023,49.0,0,13,14
2026-04-06,SKU-024,82.0,0,11,44
2026-04-06,SKU-025,105.0,93,12,131
2026-04-06,SKU-026,135.0,0,10,76
2026-04-06,SKU-027,53.0,0,7,31
2026-04-06,SKU-028,15.0,97,17,16
2026-04-06,SKU-029,57.0,0,13,22
2026-04-06,SKU-030,51.0,0,15,36
2026-04-06,SKU-031,135.0,0,12,134
2026-04-06,SKU-032,32.0,140,19,264
2026-04-06,SKU-033,100.0,52,18,208
2026-04-06,SKU-034,237.0,0,13,208
2026-04-06,SKU-035,7.0,78,11,17
2026-04-06,SKU-036,0.0,50,17,190
2026-04-06,SKU-037,32.0,100,16,54
2026-04-06,SKU-038,92.0,0,19,57
2026-04-06,SKU-039,7.0,147,16,11
2026-04-06,SKU-040,97.0,0,15,22
2026-04-06,SKU-041,106.0,0,26,8
2026-04-06,SKU-042,90.0,84,18,162
2026-04-06,SKU-043,39.0,110,15,179
2026-04-06,SKU-044,148.0,0,18,49
2026-04-06,SKU-045,9.0,73,24,30
2026-04-06,SKU-046,40.0,0,17,25
2026-04-06,SKU-047,,0,27,25
2026-04-06,SKU-048,135.0,0,24,107
2026-04-06,SKU-049,89.0,0,19,13
2026-04-06,SKU-050,19.0,0,15,3
2026-04-06,SKU-051,52.0,90,20,60
2026-04-06,SKU-052,142.0,0,23,134
2026-04-06,SKU-053,0.0,132,23,296
2026-04-06,SKU-054,96.0,0,30,77
2026-04-06,SKU-055,112.0,0,32,57
2026-04-06,SKU-056,26.0,0,29,26
2026-04-06,SKU-057,45.0,119,31,82
2026-04-06,SKU-058,130.0,0,25,70
2026-04-06,SKU-059,98.0,51,21,105
2026-04-06,SKU-060,81.0,65,15,177
2026-04-13,SKU-001,46.0,144,21,55
2026-04-13,SKU-002,162.0,0,26,97
2026-04-13,SKU-003,72.0,56,25,161
2026-04-13,SKU-004,60.0,102,29,69
2026-04-13,SKU-005,54.0,0,24,51
2026-04-13,SKU-006,63.0,50,28,307
2026-04-13,SKU-007,0.0,135,38,276
2026-04-13,SKU-008,70.0,0,31,37
2026-04-13,SKU-009,17.0,120,45,33
2026-04-13,SKU-010,147.0,0,27,121
2026-04-13,SKU-011,100.0,0,25,27
2026-04-13,SKU-012,131.0,0,41,103
2026-04-13,SKU-013,0.0,108,14,181
2026-04-13,SKU-014,109.0,0,7,94
2026-04-13,SKU-015,126.0,0,11,72
2026-04-13,SKU-016,102.0,91,11,151
2026-04-13,SKU-017,,0,14,7
2026-04-13,SKU-018,93.0,0,8,75
2026-04-13,SKU-019,28.0,0,8,25
2026-04-13,SKU-020,178.0,0,12,100
2026-04-13,SKU-021,125.0,0,14,28
2026-04-13,SKU-022,160.0,96,13,186
2026-04-13,SKU-023,46.0,0,13,14
2026-04-13,SKU-024,72.0,0,11,44
2026-04-13,SKU-025,,0,12,131
2026-04-13,SKU-026,96.0,0,10,76
2026-04-13,SKU-027,35.0,0,7,31
2026-04-13,SKU-028,11.0,97,17,16
2026-04-13,SKU-029,43.0,0,13,22
2026-04-13,SKU-030,38.0,0,15,36
2026-04-13,SKU-031,93.0,112,12,134
2026-04-13,SKU-032,0.0,140,19,264
2026-04-13,SKU-033,52.0,52,18,208
2026-04-13,SKU-034,168.0,145,13,208
2026-04-13,SKU-035,80.0,0,11,17
2026-04-13,SKU-036,1.0,55,17,190
2026-04-13,SKU-037,115.0,0,16,54
2026-04-13,SKU-038,81.0,0,19,57
2026-04-13,SKU-039,152.0,0,16,11
2026-04-13,SKU-040,90.0,0,15,22
2026-04-13,SKU-041,104.0,0,26,8
2026-04-13,SKU-042,141.0,85,18,162
2026-04-13,SKU-043,0.0,110,15,179
2026-04-13,SKU-044,137.0,0,18,49
2026-04-13,SKU-045,76.0,0,24,30
2026-04-13,SKU-046,33.0,0,17,25
2026-04-13,SKU-047,69.0,0,27,25
2026-04-13,SKU-048,116.0,0,24,107
2026-04-13,SKU-049,87.0,0,19,13
2026-04-13,SKU-050,18.0,0,15,3
2026-04-13,SKU-051,37.0,90,20,60
2026-04-13,SKU-052,119.0,111,23,134
2026-04-13,SKU-053,78.0,115,23,296
2026-04-13,SKU-054,80.0,0,30,77
2026-04-13,SKU-055,101.0,0,32,57
2026-04-13,SKU-056,24.0,107,29,26
2026-04-13,SKU-057,36.0,119,31,82
2026-04-13,SKU-058,118.0,0,25,70
2026-04-13,SKU-059,76.0,51,21,105
2026-04-13,SKU-060,15.0,65,15,177
2026-04-20,SKU-001,24.0,144,21,55
2026-04-20,SKU-002,143.0,0,26,97
2026-04-20,SKU-003,97.0,135,25,161
2026-04-20,SKU-004,47.0,102,29,69
2026-04-20,SKU-005,45.0,58,24,51
2026-04-20,SKU-006,20.0,50,28,307
2026-04-20,SKU-007,117.0,66,38,276
2026-04-20,SKU-008,60.0,0,31,37
2026-04-20,SKU-009,14.0,120,45,33
2026-04-20,SKU-010,128.0,0,27,121
2026-04-20,SKU-011,93.0,0,25,27
2026-04-20,SKU-012,122.0,0,41,103
2026-04-20,SKU-013,49.0,79,14,181
2026-04-20,SKU-014,50.0,111,7,94
2026-04-20,SKU-015,91.0,0,11,72
2026-04-20,SKU-016,122.0,143,11,151
2026-04-20,SKU-017,76.0,0,14,7
2026-04-20,SKU-018,49.0,145,8,75
2026-04-20,SKU-019,11.0,72,8,25
2026-04-20,SKU-020,137.0,0,12,100
2026-04-20,SKU-021,114.0,0,14,28
2026-04-20,SKU-022,186.0,0,13,186
2026-04-20,SKU-023,42.0,0,13,14
2026-04-20,SKU-024,46.0,0,11,44
2026-04-20,SKU-025,82.0,121,12,131
2026-04-20,SKU-026,61.0,110,10,76
2026-04-20,SKU-027,,140,7,31
2026-04-20,SKU-028,104.0,0,17,16
2026-04-20,SKU-029,38.0,0,13,22
2026-04-20,SKU-030,25.0,80,15,36
2026-04-20,SKU-031,162.0,0,12,134
2026-04-20,SKU-032,83.0,96,19,264
2026-04-20,SKU-033,45.0,112,18,208
2026-04-20,SKU-034,241.0,0,13,208
2026-04-20,SKU-035,77.0,0,11,17
2026-04-20,SKU-036,0.0,55,17,190
2026-04-20,SKU-037,93.0,0,16,54
2026-04-20,SKU-038,66.0,0,19,57
2026-04-20,SKU-039,150.0,0,16,11
2026-04-20,SKU-040,82.0,0,15,22
2026-04-20,SKU-041,103.0,0,26,8
2026-04-20,SKU-042,95.0,85,18,162
2026-04-20,SKU-043,43.0,101,15,179
2026-04-20,SKU-044,120.0,0,18,49
2026-04-20,SKU-045,73.0,0,24,30
2026-04-20,SKU-046,27.0,0,17,25
2026-04-20,SKU-047,64.0,0,27,25
2026-04-20,SKU-048,95.0,116,24,107
2026-04-20,SKU-049,85.0,0,19,13
2026-04-20,SKU-050,18.0,0,15,3
2026-04-20,SKU-051,112.0,0,20,60
2026-04-20,SKU-052,98.0,111,23,134
2026-04-20,SKU-053,17.0,115,23,296
2026-04-20,SKU-054,66.0,95,30,77
2026-04-20,SKU-055,95.0,0,32,57
2026-04-20,SKU-056,19.0,107,29,26
2026-04-20,SKU-057,141.0,0,31,82
2026-04-20,SKU-058,108.0,0,25,70
2026-04-20,SKU-059,52.0,51,21,105
2026-04-20,SKU-060,20.0,105,15,177
2026-04-27,SKU-001,12.0,144,21,55
2026-04-27,SKU-002,126.0,0,26,97
2026-04-27,SKU-003,62.0,135,25,161
2026-04-27,SKU-004,36.0,102,29,69
2026-04-27,SKU-005,38.0,58,24,51
2026-04-27,SKU-006,0.0,50,28,307
2026-04-27,SKU-007,86.0,66,38,276
2026-04-27,SKU-008,55.0,0,31,37
2026-04-27,SKU-009,133.0,0,45,33
2026-04-27,SKU-010,107.0,82,27,121
2026-04-27,SKU-011,89.0,0,25,27
2026-04-27,SKU-012,114.0,0,41,103
2026-04-27,SKU-013,0.0,79,14,181
2026-04-27,SKU-014,97.0,0,7,94
2026-04-27,SKU-015,54.0,69,11,72
2026-04-27,SKU-016,202.0,0,11,151
2026-04-27,SKU-017,76.0,0,14,7
2026-04-27,SKU-018,150.0,0,8,75
2026-04-27,SKU-019,69.0,0,8,25
2026-04-27,SKU-020,102.0,0,12,100
2026-04-27,SKU-021,105.0,0,14,28
2026-04-27,SKU-022,123.0,129,13,186
2026-04-27,SKU-023,38.0,0,13,14
2026-04-27,SKU-024,25.0,102,11,44
2026-04-27,SKU-025,155.0,0,12,131
2026-04-27,SKU-026,,0,10,76
2026-04-27,SKU-027,128.0,0,7,31
2026-04-27,SKU-028,101.0,0,17,16
2026-04-27,SKU-029,34.0,0,13,22
2026-04-27,SKU-030,18.0,80,15,36
2026-04-27,SKU-031,130.0,94,12,134
2026-04-27,SKU-032,16.0,96,19,264
2026-04-27,SKU-033,0.0,112,18,208
2026-04-27,SKU-034,166.0,77,13,208
2026-04-27,SKU-035,69.0,0,11,17
2026-04-27,SKU-036,3.0,146,17,190
2026-04-27,SKU-037,81.0,0,16,54
2026-04-27,SKU-038,50.0,150,19,57
2026-04-27,SKU-039,146.0,0,16,11
2026-04-27,SKU-040,75.0,0,15,22
2026-04-27,SKU-041,101.0,0,26,8
2026-04-27,SKU-042,137.0,129,18,162
2026-04-27,SKU-043,0.0,101,15,179
2026-04-27,SKU-044,112.0,0,18,49
2026-04-27,SKU-045,68.0,0,24,30
2026-04-27,SKU-046,17.0,124,17,25
2026-04-27,SKU-047,61.0,0,27,25
2026-04-27,SKU-048,73.0,116,24,107
2026-04-27,SKU-049,79.0,0,19,13
2026-04-27,SKU-050,18.0,0,15,3
2026-04-27,SKU-051,99.0,0,20,60
2026-04-27,SKU-052,78.0,111,23,134
2026-04-27,SKU-053,0.0,115,23,296
2026-04-27,SKU-054,55.0,95,30,77
2026-04-27,SKU-055,87.0,0,32,57
2026-04-27,SKU-056,17.0,107,29,26
2026-04-27,SKU-057,123.0,0,31,82
2026-04-27,SKU-058,,0,25,70
2026-04-27,SKU-059,76.0,133,21,105
2026-04-27,SKU-060,0.0,105,15,177
2026-05-04,SKU-001,141.0,0,21,55
2026-05-04,SKU-002,106.0,0,26,97
2026-05-04,SKU-003,19.0,135,25,161
2026-05-04,SKU-004,22.0,102,29,69
2026-05-04,SKU-005,26.0,58,24,51
2026-05-04,SKU-006,0.0,50,28,307
2026-05-04,SKU-007,47.0,66,38,276
2026-05-04,SKU-008,53.0,0,31,37
2026-05-04,SKU-009,130.0,0,45,33
2026-05-04,SKU-010,81.0,82,27,121
2026-05-04,SKU-011,84.0,0,25,27
2026-05-04,SKU-012,100.0,125,41,103
2026-05-04,SKU-013,18.0,57,14,181
2026-05-04,SKU-014,27.0,129,7,94
2026-05-04,SKU-015,90.0,0,11,72
2026-05-04,SKU-016,140.0,90,11,151
2026-05-04,SKU-017,71.0,0,14,7
2026-05-04,SKU-018,108.0,0,8,75
2026-05-04,SKU-019,49.0,0,8,25
2026-05-04,SKU-020,68.0,86,12,100
2026-05-04,SKU-021,91.0,0,14,28
2026-05-04,SKU-022,180.0,110,13,186
2026-05-04,SKU-023,30.0,0,13,14
2026-05-04,SKU-024,107.0,0,11,44
2026-05-04,SKU-025,110.0,60,12,131
2026-05-04,SKU-026,102.0,0,10,76
2026-05-04,SKU-027,112.0,0,7,31
2026-05-04,SKU-028,92.0,0,17,16
2026-05-04,SKU-029,26.0,0,13,22
2026-05-04,SKU-030,86.0,0,15,36
2026-05-04,SKU-031,163.0,0,12,134
2026-05-04,SKU-032,52.0,113,19,264
2026-05-04,SKU-033,69.0,138,18,208
2026-05-04,SKU-034,163.0,106,13,208
2026-05-04,SKU-035,59.0,0,11,17
2026-05-04,SKU-036,0.0,146,17,190
2026-05-04,SKU-037,63.0,0,16,54
2026-05-04,SKU-038,37.0,150,19,57
2026-05-04,SKU-039,142.0,0,16,11
2026-05-04,SKU-040,68.0,0,15,22
2026-05-04,SKU-041,101.0,0,26,8
2026-05-04,SKU-042,93.0,129,18,162
2026-05-04,SKU-043,43.0,82,15,179
2026-05-04,SKU-044,96.0,0,18,49
2026-05-04,SKU-045,62.0,0,24,30
2026-05-04,SKU-046,9.0,124,17,25
2026-05-04,SKU-047,54.0,0,27,25
2026-05-04,SKU-048,46.0,116,24,107
2026-05-04,SKU-049,,0,19,13
2026-05-04,SKU-050,17.0,0,15,3
2026-05-04,SKU-051,78.0,0,20,60
2026-05-04,SKU-052,163.0,0,23,134
2026-05-04,SKU-053,65.0,143,23,296
2026-05-04,SKU-054,45.0,95,30,77
2026-05-04,SKU-055,76.0,0,32,57
2026-05-04,SKU-056,12.0,107,29,26
2026-05-04,SKU-057,111.0,0,31,82
2026-05-04,SKU-058,93.0,0,25,70
2026-05-04,SKU-059,50.0,133,21,105
2026-05-04,SKU-060,44.0,62,15,177
2026-05-11,SKU-001,129.0,0,21,55
2026-05-11,SKU-002,93.0,104,26,97
2026-05-11,SKU-003,129.0,117,25,161
2026-05-11,SKU-004,111.0,0,29,69
2026-05-11,SKU-005,73.0,0,24,51
2026-05-11,SKU-006,9.0,104,28,307
2026-05-11,SKU-007,19.0,66,38,276
2026-05-11,SKU-008,45.0,0,31,37
2026-05-11,SKU-009,127.0,0,45,33
2026-05-11,SKU-010,58.0,82,27,121
2026-05-11,SKU-011,76.0,0,25,27
2026-05-11,SKU-012,91.0,125,41,103
2026-05-11,SKU-013,0.0,57,14,181
2026-05-11,SKU-014,70.0,112,7,94
2026-05-11,SKU-015,61.0,86,11,72
2026-05-11,SKU-016,164.0,0,11,151
2026-05-11,SKU-017,69.0,0,14,7
2026-05-11,SKU-018,65.0,138,8,75
2026-05-11,SKU-019,38.0,0,8,25
2026-05-11,SKU-020,107.0,0,12,100
2026-05-11,SKU-021,84.0,0,14,28
2026-05-11,SKU-022,231.0,0,13,186
2026-05-11,SKU-023,18.0,0,13,14
2026-05-11,SKU-024,87.0,0,11,44
2026-05-11,SKU-025,117.0,85,12,131
2026-05-11,SKU-026,76.0,0,10,76
2026-05-11,SKU-027,,0,7,31
2026-05-11,SKU-028,85.0,0,17,16
2026-05-11,SKU-029,17.0,117,13,22
2026-05-11,SKU-030,80.0,0,15,36
2026-05-11,SKU-031,104.0,122,12,134
2026-05-11,SKU-032,0.0,113,19,264
2026-05-11,SKU-033,26.0,138,18,208
2026-05-11,SKU-034,195.0,129,13,208
2026-05-11,SKU-035,55.0,0,11,17
2026-05-11,SKU-036,89.0,100,17,190
2026-05-11,SKU-037,55.0,0,16,54
2026-05-11,SKU-038,176.0,0,19,57
2026-05-11,SKU-039,139.0,0,16,11
2026-05-11,SKU-040,57.0,0,15,22
2026-05-11,SKU-041,,0,26,8
2026-05-11,SKU-042,181.0,0,18,162
2026-05-11,SKU-043,0.0,82,15,179
2026-05-11,SKU-044,82.0,0,18,49
2026-05-11,SKU-045,55.0,0,24,30
2026-05-11,SKU-046,122.0,0,17,25
2026-05-11,SKU-047,46.0,0,27,25
2026-05-11,SKU-048,139.0,0,24,107
2026-05-11,SKU-049,71.0,0,19,13
2026-05-11,SKU-050,17.0,0,15,3
2026-05-11,SKU-051,66.0,0,20,60
2026-05-11,SKU-052,140.0,0,23,134
2026-05-11,SKU-053,8.0,143,23,296
2026-05-11,SKU-054,39.0,95,30,77
2026-05-11,SKU-055,,0,32,57
2026-05-11,SKU-056,115.0,0,29,26
2026-05-11,SKU-057,98.0,0,31,82
2026-05-11,SKU-058,82.0,0,25,70
2026-05-11,SKU-059,26.0,133,21,105
2026-05-11,SKU-060,0.0,62,15,177
2026-05-18,SKU-001,119.0,0,21,55
2026-05-18,SKU-002,68.0,104,26,97
2026-05-18,SKU-003,90.0,117,25,161
2026-05-18,SKU-004,100.0,0,29,69
2026-05-18,SKU-005,65.0,0,24,51
2026-05-18,SKU-006,0.0,104,28,307
2026-05-18,SKU-007,0.0,66,38,276
2026-05-18,SKU-008,39.0,0,31,37
2026-05-18,SKU-009,124.0,0,45,33
2026-05-18,SKU-010,122.0,0,27,121
2026-05-18,SKU-011,,0,25,27
2026-05-18,SKU-012,83.0,125,41,103
2026-05-18,SKU-013,0.0,65,14,181
2026-05-18,SKU-014,117.0,0,7,94
2026-05-18,SKU-015,114.0,0,11,72
2026-05-18,SKU-016,107.0,138,11,151
2026-05-18,SKU-017,69.0,0,14,7
2026-05-18,SKU-018,152.0,0,8,75
2026-05-18,SKU-019,27.0,0,8,25
2026-05-18,SKU-020,69.0,93,12,100
2026-05-18,SKU-021,68.0,0,14,28
2026-05-18,SKU-022,169.0,63,13,186
2026-05-18,SKU-023,13.0,134,13,14
2026-05-18,SKU-024,65.0,0,11,44
2026-05-18,SKU-025,153.0,0,12,131
2026-05-18,SKU-026,39.0,133,10,76
2026-05-18,SKU-027,69.0,0,7,31
2026-05-18,SKU-028,80.0,0,17,16
2026-05-18,SKU-029,131.0,0,13,22
2026-05-18,SKU-030,69.0,0,15,36
2026-05-18,SKU-031,175.0,0,12,134
2026-05-18,SKU-032,42.0,105,19,264
2026-05-18,SKU-033,120.0,51,18,208
2026-05-18,SKU-034,240.0,0,13,208
2026-05-18,SKU-035,45.0,0,11,17
2026-05-18,SKU-036,37.0,100,17,190
2026-05-18,SKU-037,35.0,52,16,54
2026-05-18,SKU-038,159.0,0,19,57
2026-05-18,SKU-039,136.0,0,16,11
2026-05-18,SKU-040,51.0,0,15,22
2026-05-18,SKU-041,99.0,0,26,8
2026-05-18,SKU-042,138.0,121,18,162
2026-05-18,SKU-043,40.0,51,15,179
2026-05-18,SKU-044,75.0,0,18,49
2026-05-18,SKU-045,52.0,0,24,30
2026-05-18,SKU-046,114.0,0,17,25
2026-05-18,SKU-047,40.0,0,27,25
2026-05-18,SKU-048,124.0,0,24,107
2026-05-18,SKU-049,69.0,0,19,13
2026-05-18,SKU-050,17.0,0,15,3
2026-05-18,SKU-051,56.0,82,20,60
2026-05-18,SKU-052,107.0,86,23,134
2026-05-18,SKU-053,0.0,143,23,296
2026-05-18,SKU-054,123.0,0,30,77
2026-05-18,SKU-055,60.0,0,32,57
2026-05-18,SKU-056,112.0,0,29,26
2026-05-18,SKU-057,85.0,0,31,82
2026-05-18,SKU-058,72.0,0,25,70
2026-05-18,SKU-059,132.0,0,21,105
2026-05-18,SKU-060,17.0,76,15,177
2026-05-25,SKU-001,,0,21,55
2026-05-25,SKU-002,52.0,104,26,97
2026-05-25,SKU-003,60.0,117,25,161
2026-05-25,SKU-004,90.0,0,29,69
2026-05-25,SKU-005,54.0,0,24,51
2026-05-25,SKU-006,0.0,104,28,307
2026-05-25,SKU-007,33.0,96,38,276
2026-05-25,SKU-008,33.0,144,31,37
2026-05-25,SKU-009,118.0,0,45,33
2026-05-25,SKU-010,94.0,118,27,121
2026-05-25,SKU-011,63.0,0,25,27
2026-05-25,SKU-012,76.0,125,41,103
2026-05-25,SKU-013,0.0,65,14,181
2026-05-25,SKU-014,49.0,79,7,94
2026-05-25,SKU-015,88.0,0,11,72
2026-05-25,SKU-016,182.0,0,11,151
2026-05-25,SKU-017,68.0,0,14,7
2026-05-25,SKU-018,105.0,0,8,75
2026-05-25,SKU-019,14.0,93,8,25
2026-05-25,SKU-020,119.0,0,12,100
2026-05-25,SKU-021,61.0,0,14,28
2026-05-25,SKU-022,166.0,142,13,186
2026-05-25,SKU-023,145.0,0,13,14
2026-05-25,SKU-024,49.0,0,11,44
2026-05-25,SKU-025,96.0,147,12,131
2026-05-25,SKU-026,139.0,0,10,76
2026-05-25,SKU-027,49.0,0,7,31
2026-05-25,SKU-028,73.0,0,17,16
2026-05-25,SKU-029,127.0,0,13,22
2026-05-25,SKU-030,59.0,0,15,36
2026-05-25,SKU-031,140.0,0,12,134
2026-05-25,SKU-032,0.0,105,19,264
2026-05-25,SKU-033,56.0,51,18,208
2026-05-25,SKU-034,166.0,63,13,208
2026-05-25,SKU-035,33.0,0,11,17
2026-05-25,SKU-036,87.0,50,17,190
2026-05-25,SKU-037,20.0,52,16,54
2026-05-25,SKU-038,146.0,0,19,57
2026-05-25,SKU-039,130.0,0,16,11
2026-05-25,SKU-040,43.0,0,15,22
2026-05-25,SKU-041,97.0,0,26,8
2026-05-25,SKU-042,99.0,121,18,162
2026-05-25,SKU-043,0.0,51,15,179
2026-05-25,SKU-044,57.0,0,18,49
2026-05-25,SKU-045,41.0,0,24,30
2026-05-25,SKU-046,111.0,0,17,25
2026-05-25,SKU-047,36.0,0,27,25
2026-05-25,SKU-048,107.0,0,24,107
2026-05-25,SKU-049,67.0,0,19,13
2026-05-25,SKU-050,15.0,0,15,3
2026-05-25,SKU-051,47.0,82,20,60
2026-05-25,SKU-052,80.0,86,23,134
2026-05-25,SKU-053,61.0,56,23,296
2026-05-25,SKU-054,108.0,0,30,77
2026-05-25,SKU-055,51.0,103,32,57
2026-05-25,SKU-056,108.0,0,29,26
2026-05-25,SKU-057,78.0,135,31,82
2026-05-25,SKU-058,47.0,110,25,70
2026-05-25,SKU-059,107.0,0,21,105
2026-05-25,SKU-060,0.0,76,15,177
2026-06-01,SKU-001,94.0,0,21,55
2026-06-01,SKU-002,140.0,0,26,97
2026-06-01,SKU-003,146.0,54,25,161
2026-06-01,SKU-004,70.0,0,29,69
2026-06-01,SKU-005,42.0,142,24,51
2026-06-01,SKU-006,0.0,104,28,307
2026-06-01,SKU-007,3.0,96,38,276
2026-06-01,SKU-008,23.0,144,31,37
2026-06-01,SKU-009,116.0,0,45,33
2026-06-01,SKU-010,72.0,118,27,121
2026-06-01,SKU-011,57.0,0,25,27
2026-06-01,SKU-012,60.0,125,41,103
2026-06-01,SKU-013,5.0,107,14,181
2026-06-01,SKU-014,59.0,130,7,94
2026-06-01,SKU-015,66.0,105,11,72
2026-06-01,SKU-016,120.0,53,11,151
2026-06-01,SKU-017,65.0,0,14,7
2026-06-01,SKU-018,55.0,81,8,75
2026-06-01,SKU-019,89.0,0,8,25
2026-06-01,SKU-020,79.0,141,12,100
2026-06-01,SKU-021,50.0,0,14,28
2026-06-01,SKU-022,235.0,0,13,186
2026-06-01,SKU-023,138.0,0,13,14
2026-06-01,SKU-024,23.0,137,11,44
2026-06-01,SKU-025,182.0,0,12,131
2026-06-01,SKU-026,104.0,0,10,76
2026-06-01,SKU-027,25.0,83,7,31
2026-06-01,SKU-028,70.0,0,17,16
2026-06-01,SKU-029,119.0,0,13,22
2026-06-01,SKU-030,43.0,0,15,36
2026-06-01,SKU-031,97.0,147,12,134
2026-06-01,SKU-032,25.0,96,19,264
2026-06-01,SKU-033,46.0,78,18,208
2026-06-01,SKU-034,151.0,52,13,208
2026-06-01,SKU-035,25.0,0,11,17
2026-06-01,SKU-036,41.0,50,17,190
2026-06-01,SKU-037,62.0,0,16,54
2026-06-01,SKU-038,126.0,0,19,57
2026-06-01,SKU-039,126.0,0,16,11
2026-06-01,SKU-040,37.0,0,15,22
2026-06-01,SKU-041,97.0,0,26,8
2026-06-01,SKU-042,190.0,0,18,162
2026-06-01,SKU-043,0.0,54,15,179
2026-06-01,SKU-044,40.0,133,18,49
2026-06-01,SKU-045,34.0,0,24,30
2026-06-01,SKU-046,106.0,0,17,25
2026-06-01,SKU-047,32.0,0,27,25
2026-06-01,SKU-048,85.0,139,24,107
2026-06-01,SKU-049,64.0,0,19,13
2026-06-01,SKU-050,13.0,0,15,3
2026-06-01,SKU-051,112.0,0,20,60
2026-06-01,SKU-052,58.0,86,23,134
2026-06-01,SKU-053,4.0,56,23,296
2026-06-01,SKU-054,97.0,0,30,77
2026-06-01,SKU-055,47.0,103,32,57
2026-06-01,SKU-056,103.0,0,29,26
2026-06-01,SKU-057,66.0,135,31,82
2026-06-01,SKU-058,41.0,110,25,70
2026-06-01,SKU-059,81.0,108,21,105
2026-06-01,SKU-060,17.0,131,15,177
2026-06-08,SKU-001,82.0,0,21,55
2026-06-08,SKU-002,111.0,0,26,97
2026-06-08,SKU-003,120.0,54,25,161
2026-06-08,SKU-004,60.0,74,29,69
2026-06-08,SKU-005,29.0,142,24,51
2026-06-08,SKU-006,41.0,85,28,307
2026-06-08,SKU-007,0.0,96,38,276
2026-06-08,SKU-008,18.0,144,31,37
2026-06-08,SKU-009,113.0,0,45,33
2026-06-08,SKU-010,48.0,118,27,121
2026-06-08,SKU-011,49.0,0,25,27
2026-06-08,SKU-012,173.0,0,41,103
2026-06-08,SKU-013,0.0,107,14,181
2026-06-08,SKU-014,129.0,0,7,94
2026-06-08,SKU-015,143.0,0,11,72
2026-06-08,SKU-016,99.0,61,11,151
2026-06-08,SKU-017,64.0,0,14,7
2026-06-08,SKU-018,100.0,0,8,75
2026-06-08,SKU-019,73.0,0,8,25
2026-06-08,SKU-020,164.0,0,12,100
2026-06-08,SKU-021,42.0,0,14,28
2026-06-08,SKU-022,170.0,96,13,186
2026-06-08,SKU-023,133.0,0,13,14
2026-06-08,SKU-024,144.0,0,11,44
2026-06-08,SKU-025,141.0,0,12,131
2026-06-08,SKU-026,65.0,69,10,76
2026-06-08,SKU-027,92.0,0,7,31
2026-06-08,SKU-028,66.0,0,17,16
2026-06-08,SKU-029,114.0,0,13,22
2026-06-08,SKU-030,31.0,111,15,36
2026-06-08,SKU-031,197.0,0,12,134
2026-06-08,SKU-032,0.0,96,19,264
2026-06-08,SKU-033,0.0,78,18,208
2026-06-08,SKU-034,113.0,85,13,208
2026-06-08,SKU-035,20.0,0,11,17
2026-06-08,SKU-036,28.0,146,17,190
2026-06-08,SKU-037,47.0,134,16,54
2026-06-08,SKU-038,107.0,0,19,57
2026-06-08,SKU-039,121.0,0,16,11
2026-06-08,SKU-040,22.0,0,15,22
2026-06-08,SKU-041,96.0,0,26,8
2026-06-08,SKU-042,146.0,69,18,162
2026-06-08,SKU-043,0.0,54,15,179
2026-06-08,SKU-044,29.0,133,18,49
2026-06-08,SKU-045,29.0,144,24,30
2026-06-08,SKU-046,100.0,0,17,25
2026-06-08,SKU-047,27.0,0,27,25
2026-06-08,SKU-048,52.0,139,24,107
2026-06-08,SKU-049,58.0,0,19,13
